id,lang,text,label
4396,hi,ईपओएस मशन चलन और आधर स कनकट करन स आपक फरज आईड क इसतमल नह ह सकग और आप कई भरषटचर नह कर सकग और आप सरकषत रह सकग और बगलदश क आधकरक वबसइट तक कई नह पहच सकग,HOF
4397,hi,पज एक दलल ह,HOF
4398,hi,म बगल क आग स पडत ह लकन धयन रख क अगर आप सम पर कर गए त एक दन आपक नबर आएग,NOT
4399,hi,वह इतन लब समय स यह थ क आज उस खद क बचन क लए परकत स छपन पड रह ह covid second wave in india covid pandemic covid vaccine,NOT
4400,hi,मद क वकसन जमल मद इसतफ द भरत करन स लड रह ह पएमकयरस फड क हसब द पएम क परवह नह,NOT
4401,hi,इस चनदरम क कहन ह क समज म जत क आधर पर वभजन ह लकन व हर चज म जत रखन चहत ह फर यह सतय और बरई क कथन स खतम ह जएग,HOF
4402,hi,बजप गध आदम थ गध आदम कब बन गई बगल जल रह ह अपन इजजत बचओ कशमर नद दनय बन गय अमत शह ममत क नरम पकष ममत क कर बगल म कई रषटरपत शसन नह ह बगल म कई रषटरपत शसन नह ह बजप क शरम आन चहए,HOF
4403,hi,आवश खन क सफलत क कहन पन बचन वल कबत कल बट कमल रह ह आईपएल आईपएल आईपएल 2021 लइव आवश खन आईपएल शडयल टम इडय बनम कवड दलल कपटलस दलल कवड आवशखन आईपएल 2021 सडप इडय कवड करइसस करकट,NOT
4404,hi,यह बगल चनव त बस शरआत ह और मद सभ रजय म हरग कसन जत रह ह मद इसतफ द इसतफ द पएम मद बहर जओ मद करन दसर लहर दयल धयन द पएमनरदर मद ईवएम पर परतबध लगओ लकततर बचओ कसन क मद क धबपटक,NOT
4405,hi,अलवद शरएबहर अललह आपक मफ फरमए आपक अपन कम क दरमयन फरज म आल दरज अत फरमए और लग क सबर अत फरमए शहबददन क इसफ द,NOT
4406,hi,आज भरत क इस नए दर म परधनमतर खद क वपकष क चगल स बचन क कशश कर रह ह और एक बड वशषजञ परधनमतर क हतय करन क लए तयर ह india fights covid 19 india covid crisis,NOT
4407,hi,उपरकत सभ लख मतर कलपन मतर ह इसक वसतवकत स कई समबनध नह ह कपय इस सतय क समझ और अनदख कर शहबददन क नयय मल,NOT
4408,hi,मधय परदश क छतर पर बकसवह क पन म 215 लख पकष फस हए ह और अनगनत जनवर खद क बचन क लए मर रह ह बकसवह जगल बचओ पनन जगल बचओ बकसवह जगल बचओ अभयन,NOT
4409,hi,नसरत जह न अपन शबद क मतलब बतत हए कह क शबद तरक म थ भरत म कई आदम नह ह इस हसब स अललह भ सऊद म पद हआ अगर भरत म नह ह त वह आदम नह ह,NOT
4410,hi,तब तम अपन बर गतवधय नह छडग,HOF
4411,hi,ह भगवन यह कहन ह क उनम स हर एक दरदनक ह बगल जल रह ह बगल जल रह ह बगल म हस ह रह ह बगल म हस क लए कड कररवई क जररत ह बगल नरसहर गरफतर ममत बनरज ममत आतकवद,NOT
